OBJECTID;AR;LANSKOD;AREA_HA;BEF;KOMMUNKOD;KOMMUNNAMN;TATORTSKOD;TATORT;LAN_NAMN
11355;2015;23;53;1368;2380;Östersund;T8042;Ängsmon;Jämtland
11356;2015;23;69;207;2380;Östersund;T7914;Målsta, Genvalla och Fillsta;Jämtland
11357;2015;23;108;599;2303;Ragunda;T7964;Stugun;Jämtland
11358;2015;23;90;220;2321;Åre;T7852;Hallen;Jämtland
11359;2015;22;164;1387;2283;Sollefteå;T7662;Sollefteå norra;Västernorrland
11360;2015;22;247;1642;2283;Sollefteå;T7572;Långsele;Västernorrland
11361;2015;22;801;7399;2283;Sollefteå;T7660;Sollefteå;Västernorrland
11362;2015;22;231;1194;2284;Örnsköldsvik;T7540;Köpmanholmen;Västernorrland
11363;2015;23;3484;49806;2380;Östersund;T8044;Östersund;Jämtland
11364;2015;22;40;333;2284;Örnsköldsvik;T7732;Åmynnet;Västernorrland
11365;2015;23;97;324;2309;Krokom;T7814;Åssjöns norra strand;Jämtland
11366;2015;23;292;1572;2309;Krokom;T8028;Ås;Jämtland
11367;2015;22;240;1845;2284;Örnsköldsvik;T7424;Bjästa;Västernorrland
11368;2015;23;131;745;2309;Krokom;T7824;Dvärsätt;Jämtland
11369;2015;23;133;781;2321;Åre;T7916;Mörsil;Jämtland
11370;2015;23;133;1117;2380;Östersund;T7908;Lit;Jämtland
11371;2015;23;110;308;2309;Krokom;T7872;Hissmofors;Jämtland
11372;2015;23;148;573;2321;Åre;T8000;Undersåker;Jämtland
11373;2015;23;56;272;2309;Krokom;T7988;Trångsviken;Jämtland
11374;2015;23;59;259;2309;Krokom;T8002;Vaplan;Jämtland
11375;2015;22;128;380;2284;Örnsköldsvik;T7644;Sidensjö;Västernorrland
11376;2015;23;131;986;2309;Krokom;T7932;Nälden;Jämtland
11377;2015;23;155;474;2309;Krokom;T7800;Aspås;Jämtland
11378;2015;23;234;1539;2321;Åre;T7884;Järpen;Jämtland
11379;2015;22;104;361;2284;Örnsköldsvik;T7420;Billsta;Västernorrland
11380;2015;22;3309;32493;2284;Örnsköldsvik;T7744;Örnsköldsvik;Västernorrland
11381;2015;23;107;361;2380;Östersund;T7880;Häggenås;Jämtland
11382;2015;23;375;630;2321;Åre;T7810;Björnänge;Jämtland
11383;2015;22;394;1563;2284;Örnsköldsvik;T7496;Husum;Västernorrland
11384;2015;23;635;2768;2321;Åre;T8024;Åre;Jämtland
11385;2015;22;67;300;2284;Örnsköldsvik;T7592;Moliden;Västernorrland
11386;2015;23;62;322;2309;Krokom;T8040;Änge;Jämtland
11387;2015;22;137;526;2283;Sollefteå;T7620;Näsåker;Västernorrland
11388;2015;22;191;825;2284;Örnsköldsvik;T7584;Mellansel;Västernorrland
11389;2015;22;56;212;2284;Örnsköldsvik;T7482;Gottne;Västernorrland
11390;2015;22;193;1200;2284;Örnsköldsvik;T7444;Bredbyn;Västernorrland
11391;2015;22;66;255;2284;Örnsköldsvik;T7476;Gideå;Västernorrland
11392;2015;22;215;858;2283;Sollefteå;T7628;Ramsele;Västernorrland
11393;2015;23;359;1043;2313;Strömsund;T7860;Hammerdal;Jämtland
11394;2015;22;73;430;2284;Örnsköldsvik;T7428;Björna;Västernorrland
11395;2015;24;171;810;2401;Nordmaling;T8296;Rundvik;Västerbotten
11396;2015;24;181;516;2401;Nordmaling;T8236;Lögdeå;Västerbotten
11397;2015;24;297;2671;2401;Nordmaling;T8256;Nordmaling;Västerbotten
11398;2015;23;176;511;2309;Krokom;T7836;Föllinge;Jämtland
11399;2015;22;60;220;2284;Örnsköldsvik;T7576;Långviksmon;Västernorrland
11400;2015;22;226;873;2283;Sollefteå;T7512;Junsele;Västernorrland
11401;2015;24;236;2514;2480;Umeå;T8208;Hörnefors;Västerbotten
11402;2015;24;146;228;2480;Umeå;T8260;Norrmjöle;Västerbotten
11403;2015;24;69;307;2480;Umeå;T8348;Sörmjöle;Västerbotten
11404;2015;24;229;2173;2480;Umeå;T8280;Obbola;Västerbotten
11405;2015;23;152;535;2313;Strömsund;T7804;Backe;Jämtland
11406;2015;24;70;487;2480;Umeå;T8332;Stöcke;Västerbotten
11407;2015;23;82;226;2313;Strömsund;T7934;Näsviken;Jämtland
11408;2015;23;392;3690;2313;Strömsund;T7960;Strömsund;Jämtland
11409;2015;24;110;394;2480;Umeå;T8334;Stöcksjö;Västerbotten
11410;2015;24;110;442;2480;Umeå;T8394;Yttersjö;Västerbotten
11411;2015;24;38;741;2480;Umeå;T8354;Tomtebo;Västerbotten
11412;2015;24;252;2460;2480;Umeå;T8304;Röbäck;Västerbotten
11413;2015;24;72;576;2480;Umeå;T8210;Innertavle;Västerbotten
11414;2015;23;186;344;2313;Strömsund;T7948;Rossön;Jämtland
11415;2015;24;61;241;2480;Umeå;T8412;Överboda;Västerbotten
11416;2015;24;145;1305;2480;Umeå;T8360;Täfteå;Västerbotten
11417;2015;24;114;460;2480;Umeå;T8344;Sörfors;Västerbotten
11418;2015;24;63;336;2480;Umeå;T8140;Brännland;Västerbotten
11419;2015;24;3220;83249;2480;Umeå;T8372;Umeå;Västerbotten
11420;2015;24;149;1650;2480;Umeå;T8368;Ersmark;Västerbotten
11421;2015;24;409;4373;2460;Vännäs;T8384;Vännäs;Västerbotten
11422;2015;24;164;1000;2403;Bjurholm;T8120;Bjurholm;Västerbotten
11423;2015;24;205;1581;2460;Vännäs;T8388;Vännäsby;Västerbotten
11424;2015;24;326;2968;2480;Umeå;T8336;Sävar;Västerbotten
11425;2015;24;107;471;2480;Umeå;T8196;Hissjön;Västerbotten
11426;2015;24;45;210;2480;Umeå;T8174;Flurkmark;Västerbotten
11427;2015;23;116;648;2313;Strömsund;T7876;Hoting;Jämtland
11428;2015;24;76;461;2480;Umeå;T8352;Tavelsjö;Västerbotten
11429;2015;24;44;329;2480;Umeå;T8142;Bullmark;Västerbotten
11430;2015;24;79;512;2409;Robertsfors;T8152;Bygdeå;Västerbotten
11431;2015;24;109;338;2404;Vindeln;T8356;Tvärålund;Västerbotten
11432;2015;24;231;1706;2463;Åsele;T8400;Åsele;Västerbotten
11433;2015;24;272;2403;2404;Vindeln;T8380;Vindeln;Västerbotten
11434;2015;24;213;2030;2409;Robertsfors;T8292;Robertsfors;Västerbotten
11435;2015;24;74;211;2404;Vindeln;T8188;Granö;Västerbotten
11436;2015;24;39;201;2480;Umeå;T8136;Botsmark;Västerbotten
11437;2015;24;81;230;2404;Vindeln;T8204;Hällnäs;Västerbotten
11438;2015;24;138;603;2409;Robertsfors;T8396;Ånäset;Västerbotten
11439;2015;24;97;333;2482;Skellefteå;T8156;Bygdsiljum;Västerbotten
11440;2015;24;165;810;2482;Skellefteå;T8240;Lövånger;Västerbotten
11441;2015;23;78;312;2313;Strömsund;T7840;Gäddede;Jämtland
11442;2015;24;54;205;2481;Lycksele;T8194;Hedlunda;Västerbotten
11443;2015;24;190;1573;2482;Skellefteå;T8148;Burträsk;Västerbotten
11444;2015;24;329;3572;2462;Vilhelmina;T8376;Vilhelmina;Västerbotten
11445;2015;24;727;8545;2481;Lycksele;T8232;Lycksele;Västerbotten
11446;2015;24;392;2533;2482;Skellefteå;T8144;Bureå;Västerbotten
11447;2015;24;114;399;2482;Skellefteå;T8408;Örviken;Västerbotten
11448;2015;24;251;3069;2482;Skellefteå;T8308;Skelleftehamn;Västerbotten
11449;2015;24;67;342;2482;Skellefteå;T8342;Södra Bergsbyn och Stackgrönnan;Västerbotten
11450;2015;24;72;207;2482;Skellefteå;T8218;Klutmark;Västerbotten
11451;2015;24;331;3913;2482;Skellefteå;T8310;Ursviken;Västerbotten
11452;2015;24;153;543;2482;Skellefteå;T8248;Medle;Västerbotten
11453;2015;24;70;201;2481;Lycksele;T8300;Rusksele;Västerbotten
11454;2015;24;106;416;2482;Skellefteå;T8252;Myckle;Västerbotten
11455;2015;24;90;405;2417;Norsjö;T8112;Bastuträsk;Västerbotten
11456;2015;24;2482;35516;2482;Skellefteå;T8312;Skellefteå;Västerbotten
11457;2015;24;271;2376;2482;Skellefteå;T8228;Kåge;Västerbotten
11458;2015;24;130;875;2482;Skellefteå;T8172;Ersmark;Västerbotten
11459;2015;24;142;1661;2482;Skellefteå;T8132;Boliden;Västerbotten
11460;2015;24;252;2057;2417;Norsjö;T8268;Norsjö;Västerbotten
11461;2015;24;121;448;2482;Skellefteå;T8224;Kusmark;Västerbotten
11462;2015;24;139;537;2482;Skellefteå;T8284;Ostvik;Västerbotten
11463;2015;24;63;345;2482;Skellefteå;T8340;Drängsmark;Västerbotten
11464;2015;24;107;500;2421;Storuman;T8320;Stensele;Västerbotten
11465;2015;24;326;1785;2482;Skellefteå;T8160;Byske;Västerbotten
11466;2015;24;259;2188;2421;Storuman;T8324;Storuman;Västerbotten
11467;2015;24;176;777;2482;Skellefteå;T8212;Jörn;Västerbotten
11468;2015;24;252;2043;2418;Malå;T8244;Malå;Västerbotten
11469;2015;25;166;574;2581;Piteå;T8648;Jävre;Norrbotten
11470;2015;25;90;231;2505;Arvidsjaur;T8584;Glommersträsk;Norrbotten
11471;2015;25;85;366;2581;Piteå;T8616;Hemmingsmark;Norrbotten
11472;2015;25;57;299;2581;Piteå;T8540;Blåsmark;Norrbotten
11473;2015;25;114;1128;2581;Piteå;T8620;Hortlax;Norrbotten
11474;2015;25;58;345;2581;Piteå;T8876;Svensbyn;Norrbotten
11475;2015;25;209;2251;2581;Piteå;T8536;Bergsviken;Norrbotten
11476;2015;25;34;478;2581;Piteå;T8870;Svartudden;Norrbotten
11477;2015;25;321;1259;2581;Piteå;T8816;Roknäs;Norrbotten
11478;2015;25;2352;23067;2581;Piteå;T8792;Piteå;Norrbotten
11479;2015;25;132;385;2581;Piteå;T8720;Lillpite;Norrbotten
11480;2015;25;65;344;2581;Piteå;T8568;Böle;Norrbotten
11481;2015;25;70;225;2581;Piteå;T8684;Kopparnäs;Norrbotten
11482;2015;24;192;1175;2422;Sorsele;T8316;Sorsele;Västerbotten
11483;2015;25;251;1562;2581;Piteå;T8776;Norrfjärden;Norrbotten
11484;2015;25;319;1848;2581;Piteå;T8824;Rosvik;Norrbotten
11485;2015;25;73;353;2581;Piteå;T8846;Sjulsmark;Norrbotten
11486;2015;25;427;4655;2505;Arvidsjaur;T8516;Arvidsjaur;Norrbotten
11487;2015;25;133;478;2580;Luleå;T8576;Ersnäs;Norrbotten
11488;2015;25;180;461;2580;Luleå;T8658;Kallax;Norrbotten
11489;2015;25;126;589;2580;Luleå;T8752;Måttsund;Norrbotten
11490;2015;25;111;889;2580;Luleå;T8508;Antnäs;Norrbotten
11491;2015;24;159;492;2421;Storuman;T8364;Tärnaby;Västerbotten
11492;2015;25;178;831;2580;Luleå;T8504;Alvik;Norrbotten
11493;2015;25;294;3604;2580;Luleå;T8532;Bergnäset;Norrbotten
11494;2015;25;33;255;2580;Luleå;T8670;Karlsvik;Norrbotten
11495;2015;25;66;241;2580;Luleå;T8680;Klöverträsk;Norrbotten
11496;2015;25;56;317;2560;Älvsbyn;T8692;Korsträsk;Norrbotten
11497;2015;25;154;4388;2580;Luleå;T8538;Björkskatan;Norrbotten
11498;2015;25;61;308;2580;Luleå;T8564;Bälinge;Norrbotten
11499;2015;25;2706;43574;2580;Luleå;T8724;Luleå;Norrbotten
11500;2015;25;64;253;2580;Luleå;T8874;Hällbäcken och Sinksundet;Norrbotten
11501;2015;25;49;251;2560;Älvsbyn;T8908;Vistträsk;Norrbotten
11502;2015;25;551;4866;2580;Luleå;T8580;Gammelstaden;Norrbotten
